batch_size,prefix_length,branching_factor,depth,effective_depth,num_tree_nodes,num_heads,head_dim,flashinfer_tree_ms,flashinfer_cascade_ms,deft_ms,ragged_ms,speedup_vs_tree,speedup_vs_cascade,speedup_vs_deft,bw_gb_s,bw_util_pct
1,1024,4,14,4,49,32,128,0.046000000000000006,0.0317,,0.039233333333333335,1.1716,0.8088333333333333,,122.73603333333334,42.6167
1,1024,4,20,4,69,32,128,0.0768,0.0512,,0.0536,1.4325999999999999,0.9550666666666666,,126.52746666666667,43.933166666666665
1,1024,4,28,4,96,32,128,0.08346666666666668,0.05416666666666667,,0.05726666666666667,1.457,0.9454333333333333,,164.69403333333332,57.18546666666666
1,1024,8,3,3,35,32,128,0.0419,0.03043333333333333,,0.03676666666666667,1.1405333333333334,0.8290000000000001,,78.03769999999999,27.096433333333334
1,1024,8,5,2,34,32,128,0.041,0.030466666666666666,,0.0358,1.1432333333333333,0.8499666666666666,,62.18993333333333,21.593733333333333
1,1024,8,7,3,50,32,128,0.04580000000000001,0.0317,,0.0384,1.1933333333333334,0.8273,,106.74953333333333,37.0658
1,1024,8,10,3,71,32,128,0.0768,0.0512,,0.05306666666666667,1.4469333333333332,0.9644333333333334,,109.58226666666667,38.04943333333333
1,1024,8,14,3,96,32,128,0.08353333333333333,0.05416666666666667,,0.056100000000000004,1.4886333333333333,0.9653,,140.155,48.664899999999996
1,1024,8,20,3,141,32,128,0.1772,0.11259999999999999,,0.10713333333333334,1.6539333333333335,1.0514666666666665,,107.82623333333333,37.43966666666666
1,1024,8,28,4,193,32,128,0.1904,0.12046666666666667,,0.1156,1.6466666666666665,1.0420666666666667,,164.09336666666664,56.9769
1,1024,12,3,2,31,32,128,0.0416,0.029933333333333336,,0.03573333333333333,1.1631666666666667,0.8369333333333334,,56.82116666666667,19.729566666666667
1,1024,12,5,2,56,32,128,0.0471,0.0325,,0.03843333333333334,1.2257666666666667,0.8459,,95.5166,33.1655
1,1024,12,7,3,74,32,128,0.0778,0.051666666666666666,,0.0532,1.4615,0.9706666666666667,,113.8462,39.5299
1,1024,12,10,3,110,32,128,0.08796666666666668,0.0584,,0.05803333333333333,1.516,1.006,,155.31206666666665,53.92776666666666
1,1024,12,14,3,147,32,128,0.17703333333333335,0.11286666666666667,,0.10716666666666667,1.6517666666666668,1.0532333333333332,,112.38119999999999,39.02126666666667
1,1024,12,20,3,206,32,128,0.1880666666666667,0.12183333333333334,,0.11469999999999998,1.6397000000000002,1.0619333333333334,,147.1429,51.0913
1,1024,12,28,3,290,32,128,0.20326666666666668,0.13996666666666668,,0.12760000000000002,1.5927333333333333,1.0967666666666667,,186.17766666666668,64.64503333333333
1,1024,16,3,2,45,32,128,0.04426666666666667,0.030800000000000004,,0.0368,1.2037666666666667,0.8379,,80.17473333333334,27.838466666666665
1,1024,16,5,2,79,32,128,0.07876666666666667,0.0522,,0.0532,1.4804666666666666,0.9813666666666667,,97.28933333333333,33.78103333333333
1,1024,16,7,2,96,32,128,0.0835,0.0541,,0.0546,1.5304,0.9913333333333334,,115.30793333333332,40.0375
